"","X","id","id_str","user.screen_name","created_at","place.country","place.full_name","favorite_count","text","origin","date","date2"
"50077",50077,3,619222491018477568,"falathereal1","Thu Jul 09 19:12:01 +0000 2015","","",0,"@satkinshaywood OhLord Video #Ferguson2Baltimore #MikeBrown2FreddieGray https://t.co/lDVq2PPzph #JusticeOrElse #BlackLivesMatter Share",3,2015-07-09 19:12:01,2015-07-09
"82872",82872,7,756312543564476416,"__leeilaa","Fri Jul 22 02:18:56 +0000 2016","","",0,"RT @trapcry: #BlackLivesMatter protest turns into cookout with Police. This is what the movement is all about. ❤️ https://t.co/85wCVbV1TU",7,2016-07-22 02:18:56,2016-07-22
"15060",15060,1,540709186456543232,"chancy319","Fri Dec 05 03:28:10 +0000 2014","","",0,"Honest question. Is Ann Coulter a man or a woman? #FoxNews #ICantBreathe #CrimingWhileWhite",1,2014-12-05 03:28:10,2014-12-05
"91998",91998,7,759503612544479232,"khan_ceptkid","Sat Jul 30 21:39:06 +0000 2016","","",0,"RT @CerromeRussell: How are people allowed to shoot people not required to know CPR https://t.co/JSTi07lIKe",7,2016-07-30 21:39:06,2016-07-30
"23273",23273,1,540369973445525504,"briantsugawa224","Thu Dec 04 05:00:15 +0000 2014","","",0,"RT @crime_bloc: Peaceful protesters being corralled and arrested #EricGarner #BlackLivesMatter #NYC #nypd #Ferguson http://t.co/GMYGcfFqkZ",1,2014-12-04 05:00:15,2014-12-04
"14531",14531,1,677274904769781760,"SamDeanBusiness","Wed Dec 16 23:51:35 +0000 2015","United States","Baltimore, MD",0,"Undercover NYPD Cop Steals Phone At #BlackLivesMatter Protest, Hands It To Chief Of Patrol . that's disgusting https://t.co/rF6H7hOfCI",1,2015-12-16 23:51:35,2015-12-16
"78148",78148,6,752315553302220800,"RancheroGM","Mon Jul 11 01:36:19 +0000 2016","","",0,"RT @GoDreamer: KKK Can march in the parade annually but We do a few #Blacklivesmatter marches and we labeled terrorist? Lol",6,2016-07-11 01:36:19,2016-07-11
"32265",32265,2,596895303481036800,"menes676","Sat May 09 04:31:44 +0000 2015","","",0,"RT @sgivan: RT @mommas4justice: TOMORROW we march!!! #MillionMomsMarch #MothersDayWeekend #BlackLivesMatter #Justice #unity http://t.co/nL4…",2,2015-05-09 04:31:44,2015-05-09
"51368",51368,3,639131095724744704,"_DeborahCollins","Wed Sep 02 17:41:42 +0000 2015","","",0,"RT @WayneDupreeShow: The media is partly to blame for sensationalizing #BlackLivesMatter #BLM.   If it bleeds, it leads  #WakeUpAmerica #Ca…",3,2015-09-02 17:41:42,2015-09-02
"27678",27678,2,578279291445764096,"POPSspotSports","Wed Mar 18 19:38:21 +0000 2015","","",0,"Here is a closer look of what could happen when you are Black &amp; lack ID. #MarteseJohnson #BlackLivesMatter http://t.co/qvkdulkWGt",2,2015-03-18 19:38:21,2015-03-18
"92306",92306,7,757245321860747264,"suzieaprovecha","Sun Jul 24 16:05:28 +0000 2016","","",0,"❤️! #blacklivesmatter https://t.co/9dRBitdHGj",7,2016-07-24 16:05:28,2016-07-24
"7060",7060,1,690319947507961856,"smithAPenglish","Thu Jan 21 23:47:55 +0000 2016","","",0,"RT @NewYorkerRadio: #BlackLivesMatter co-founder @aliciagarza talks about her life, her activism, and the 2016 election: https://t.co/1K3ug…",1,2016-01-21 23:47:55,2016-01-21
"46095",46095,3,625461997350469632,"truthteller1992","Mon Jul 27 00:25:35 +0000 2015","","",0,"RT @whatsplayingmov: #M4BL https://t.co/2trsLP2rlS",3,2015-07-27 00:25:35,2015-07-27
"22303",22303,1,546633115851292672,"sandykjack","Sun Dec 21 11:47:45 +0000 2014","","",0,"RT @theblaze: Watch what cops do as Mayor Bill de Blasio walks into press conference on slain NYPD officers: http://t.co/87GTgt95sW http://…",1,2014-12-21 11:47:45,2014-12-21
"72863",72863,6,751459805722804224,"fifthsabrinas","Fri Jul 08 16:55:53 +0000 2016","","",0,"#BlackLivesMatter",6,2016-07-08 16:55:53,2016-07-08
"37245",37245,2,547719469003714560,"MIKEKNOXXX","Wed Dec 24 11:44:32 +0000 2014","","",0,"My prayers go out to the families of these lost lives! #BlackLivesMatter #alllivesmatter http://t.co/fUhZTh6xQk",2,2014-12-24 11:44:32,2014-12-24
"22090",22090,1,544830736004816896,"falathereal1","Tue Dec 16 12:25:44 +0000 2014","","",0,"RT @John_Rice__: #MillionsMarchNYC #EricGarner #BlackLivesMatter #ICantBreathe @falathereal1 Listen&amp;Download http://t.co/XOBUOng88A #Justic…",1,2014-12-16 12:25:44,2014-12-16
"86349",86349,7,767955325660061696,"ARuss_424","Tue Aug 23 05:23:12 +0000 2016","","",0,"RT @TheRoot: Here's how to explain the pesky question white folks love to ask: What is #BlackLivesMatter? https://t.co/i1cwSzCGnf https://t…",7,2016-08-23 05:23:12,2016-08-23
"11513",11513,1,541369214960156672,"FreeVirgo222","Sat Dec 06 23:10:53 +0000 2014","","",0,"RT @NewsRevo: Bar ""Mugshots"" in St. Joseph, MO sells 6 shot “Michael Brown” special | http://t.co/6b8xn0RtZ9 #ShutItDown #Ferguson http://t…",1,2014-12-06 23:10:53,2014-12-06
"30957",30957,2,550006514929258496,"Latinatude","Tue Dec 30 19:12:26 +0000 2014","","",0,"Only #racist cops should be offended by @BilldeBlasio educating his brown son on how to stay alive while interacting with #NYPD. #Reiders",2,2014-12-30 19:12:26,2014-12-30
"88993",88993,7,764123637444030464,"NavajoFilmmaker","Fri Aug 12 15:37:26 +0000 2016","","",0,"When you speak about #BlackLivesMatter you get vivl people like this! https://t.co/cVIGE0C3Mw",7,2016-08-12 15:37:26,2016-08-12
"17878",17878,1,542132604695494656,"YelloBiz","Tue Dec 09 01:44:19 +0000 2014","","",0,"RT ColinDaileda: Protesters shifted back to the intersection outside Barclays. #EricGarner ... http://t.co/I0MEEQdqwl",1,2014-12-09 01:44:19,2014-12-09
"92184",92184,7,775788725561233408,"sleepwalker40","Tue Sep 13 20:10:20 +0000 2016","","",0,"RT @absurdistwords: The NYPD as an organization rewards its killers and wonders why ""all cops"" are implicated in protests. https://t.co/Z3W…",7,2016-09-13 20:10:20,2016-09-13
"40809",40809,2,585988033586954240,"faiwahsoo","Thu Apr 09 02:10:08 +0000 2015","","",0,"RT @TheBloodShow: We need more Police like him 🙌 #BlackLivesMatter http://t.co/vsNJzWst93",2,2015-04-09 02:10:08,2015-04-09
"30125",30125,2,591730981335248896,"zuzu2u","Fri Apr 24 22:30:34 +0000 2015","","",0,"RT @The_Blant: White activists to hold #BlackLivesMatter demonstration in downtown STL as response to white supremacist rally https://t.co/…",2,2015-04-24 22:30:34,2015-04-24
"30888",30888,2,593250252305608704,"THEREALBANNER","Wed Apr 29 03:07:36 +0000 2015","","",0,"@OvertonSFC #FreddieGray #MikeBrown #EricGarner we wait and nothing ever happens - you know that",2,2015-04-29 03:07:36,2015-04-29
"56604",56604,4,649957948354134016,"FreeNDreezy","Fri Oct 02 14:43:45 +0000 2015","","",0,"The Bail Trap via @nytimes An old article, but a good one: http://t.co/RBiWxzraTA #BlackLivesMatter",4,2015-10-02 14:43:45,2015-10-02
"84712",84712,7,758395468225183744,"JMac24215","Wed Jul 27 20:15:44 +0000 2016","","",0,"RT @Phil_Lewis_: So #FreddieGray's death was ruled a homicide but no one is responsible for his murder? https://t.co/hI0EZO2ecz",7,2016-07-27 20:15:44,2016-07-27
"78917",78917,6,751548960754442240,"Neeenerrr","Fri Jul 08 22:50:10 +0000 2016","","",0,"RT @lxxus: Seeing old white women with #blacklivesmatter signs at #atlisready is amazing",6,2016-07-08 22:50:10,2016-07-08
"33001",33001,2,587611703103397888,"TheBlackVoice","Mon Apr 13 13:42:01 +0000 2015","","",0,"I went to a lecture @MalcolmJamalWar gave back when I was in undergrad. Glad to see he is still speaking truth to power. #BlackLivesMatter",2,2015-04-13 13:42:01,2015-04-13
"36033",36033,2,592849223395205120,"Rosebud1668","Tue Apr 28 00:34:04 +0000 2015","","",0,"RT @modernselfie: Baltimore in 1968 vs. 2015 #FreddieGray #BlackLivesMatter http://t.co/ird2Ql0OEv",2,2015-04-28 00:34:04,2015-04-28
"57325",57325,4,651169754007244800,"BowenClark","Mon Oct 05 22:59:02 +0000 2015","","",0,"RT @prettyheartash: But #BlackLivesMatter is the hate group...?  https://t.co/qspmfY0j3m",4,2015-10-05 22:59:02,2015-10-05
"15897",15897,1,542169818427056128,"JullyBlack","Tue Dec 09 04:12:12 +0000 2014","","",0,"@KyrieIrving ""Livin In The Ghetto Aint Easy""#Unity #Ferguson #ICantBreathe #HandsUpDontShoot  http://t.co/5cVDnW4B6Q  #CanadianSingingUp",1,2014-12-09 04:12:12,2014-12-09
"53114",53114,3,612432525542170624,"CarrCharlotte","Sun Jun 21 01:31:07 +0000 2015","","",0,"RT @ZacEfron: I'm rooting for equality #iamAME #BlackLivesMatter #AllLivesMatter",3,2015-06-21 01:31:07,2015-06-21
"50920",50920,3,613721428622348288,"Tee36tee","Wed Jun 24 14:52:45 +0000 2015","","",0,"@shariline @Hashtag_Homeboy @KeeganNYC #BlackLivesMatter came about from the disparities in the death of blacks in police custody among",3,2015-06-24 14:52:45,2015-06-24
"69042",69042,5,721024820192739328,"bnndesk","Fri Apr 15 17:18:07 +0000 2016","","",0,"From https://t.co/0rJ4rXPRTJ Suspicious Package - Queens, NY: U/D PAPD on scene requesting assistance from NYPD ESU for a… #BreakingNews",5,2016-04-15 17:18:07,2016-04-15
"44451",44451,3,626375004758917120,"JeessicaAweel","Wed Jul 29 12:53:33 +0000 2015","","",0,"""RIP Meek Mill #BlackLivesMatter"" lmfaoooo",3,2015-07-29 12:53:33,2015-07-29
"14220",14220,1,675337565763969024,"jake_bradford_1","Fri Dec 11 15:33:17 +0000 2015","","",0,"RT @Cernovich: #DanielHoltzclaw is why we don't take #BlackLivesMatter seriously. Y'all some dishonest bigots!  Via @BestScam https://t.co/…",1,2015-12-11 15:33:17,2015-12-11
"25196",25196,2,551102536099196928,"melanaries","Fri Jan 02 19:47:38 +0000 2015","","",0,"RT @OccupyWallStNYC: NYPD Sends Top Cops To Twitter School: http://t.co/DT2TSyVaQQ, citing epic #mynypd fail and this little outburst: http…",2,2015-01-02 19:47:38,2015-01-02
"8787",8787,1,709110650723696640,"9975Ts","Sun Mar 13 20:15:28 +0000 2016","","",0,"RT @JulietteMonroex: @gs777gs777 @hale4jesus #indictBernieSanders #shutitdown #TresspassBill its a Federal Crime disqualify #feelthebern",1,2016-03-13 20:15:28,2016-03-13
"37462",37462,2,546909300518445056,"SUNLEO0778","Mon Dec 22 06:05:12 +0000 2014","","",0,"RT @RevBooksLA: Points of Orientation in the Wake of Events on December 20, 2014 http://t.co/0IKcznIafs #NYPDShooting #BlackLivesMatter",2,2014-12-22 06:05:12,2014-12-22
"77661",77661,6,752137095439933440,"rayortlund","Sun Jul 10 13:47:12 +0000 2016","","",0,"For my white friends who secretly suspect ""white privilege"" isn't real: https://t.co/4xs0gZOVhE",6,2016-07-10 13:47:12,2016-07-10
"67105",67105,5,743198282210476032,"ShreadedFruitFL","Wed Jun 15 21:47:33 +0000 2016","","",0,"RT @PoliticsGhost: True Capitalist Radio NOW LIVE . . . https://t.co/m8Bep0KqP7  . . . #Trump2016 #BlackLivesMatter #QueerSelfLove #LoveIsL…",5,2016-06-15 21:47:33,2016-06-15
"24548",24548,1,546477934157254656,"unperrfectt","Sun Dec 21 01:31:07 +0000 2014","","",0,"RT @MnarMuh: #BlackLivesMatter protesters take over Mall of America despite threats from police http://t.co/PCpz7PERuY",1,2014-12-21 01:31:07,2014-12-21
"70399",70399,5,744546328529625088,"WDFx2EU2","Sun Jun 19 15:04:12 +0000 2016","","",0,"""Summer of Chaos by @POTUS/@LorettaLynch and #BlackLivesMatter activists: @Deray, @samswey, &amp; @Nettaaaaaaaa https://t.co/YKogSdYkL2",5,2016-06-19 15:04:12,2016-06-19
"42100",42100,3,629098807301570560,"DandelionSalads","Thu Aug 06 01:16:58 +0000 2015","","",0,"#CornelWest: The Black Prophetic Tradition #ChrisHedges http://t.co/HwkQRPOcSO  via @DandelionSalads #history #racism #BlackLivesMatter",3,2015-08-06 01:16:58,2015-08-06
"6996",6996,1,541892186397503488,"zaza_marx","Mon Dec 08 09:48:59 +0000 2014","","",0,"RT @laynemorgan: Protests for Eric Garner happening in Boston right now. #ICantBreathe http://t.co/hjaNgXHOjS",1,2014-12-08 09:48:59,2014-12-08
"58960",58960,4,652488485056573440,"TheMasterDS","Fri Oct 09 14:19:12 +0000 2015","","",0,"RT @ShaunKing: The NYPD LOOTED $1.2 BILLION from the city budget for police brutality settlements this decade.  ZERO conservative rage, tho…",4,2015-10-09 14:19:12,2015-10-09
"80604",80604,6,754420801504366592,"CoryGirl_19","Sat Jul 16 21:01:50 +0000 2016","","",0,"RT @LadyAodh: Anti-White #BlackLivesMatter activists angry at White people over #NiceAttack for stealing limelight. #whitegenocide https://…",6,2016-07-16 21:01:50,2016-07-16
"51487",51487,3,625881578204344320,"Larimarsirena","Tue Jul 28 04:12:51 +0000 2015","","",0,"RT @RealLucasNeff: COPS ARE THE BERMUDA TRIANGLE OF BLACK PEOPLE  PEOPLE JUST DISAPPEAR, NO EXPLANATION  #SandraBland #BlackLivesMatter",3,2015-07-28 04:12:51,2015-07-28
"61944",61944,5,751307581591814144,"poetrysliam","Fri Jul 08 06:51:00 +0000 2016","","",0,"RT @miaaalexus: ima just drop this on my tl because some of yall are obviously not understanding what #BlackLivesMatter means https://t.co/…",5,2016-07-08 06:51:00,2016-07-08
"50025",50025,3,635120363203133440,"OrionAnakaris","Sat Aug 22 16:04:29 +0000 2015","","",0,"RT @LeftSentThis: When it comes to jumping, throwing, shooting, dancing, singing, rapping, filling the prisons with bodies, #BlackLivesMatt…",3,2015-08-22 16:04:29,2015-08-22
"88036",88036,7,778693883005775872,"BrightRef","Wed Sep 21 20:34:23 +0000 2016","","",0,"RT @DrJillStein: We must demilitarize police, replace confrontation with de-escalation, &amp; establish community control over law enforcement.…",7,2016-09-21 20:34:23,2016-09-21
"96974",96974,8,780860082615648256,"holiestbieberr","Tue Sep 27 20:02:06 +0000 2016","","",0,"RT @justinbieber: Vic just opened for me on tour. Great guy. This is a cool doc https://t.co/u2svF68Txg",8,2016-09-27 20:02:06,2016-09-27
"1077",1077,1,541870839608918016,"furgersen7","Mon Dec 08 08:24:10 +0000 2014","","",0,"WHAT IS YOUR EXPECTED OUT COME, DO WE KNOW WHAT WE WANT. #ICantBreathe",1,2014-12-08 08:24:10,2014-12-08
"89877",89877,7,764357812453466112,"_oncye","Sat Aug 13 07:07:58 +0000 2016","","",0,"RT @tweetsbynajj3: Ion know bout this but Ifwt👌🏾! #blacklivesmatter✊🏽✊🏾✊🏿 #sogonechallenge🙈 https://t.co/Ygn8owoZFD",7,2016-08-13 07:07:58,2016-08-13
"98019",98019,8,779090299867893760,"MKY415","Thu Sep 22 22:49:36 +0000 2016","","",0,"Cowards! https://t.co/3voUCrWpWX",8,2016-09-22 22:49:36,2016-09-22
"4929",4929,1,540592947180232704,"RE_invent_ED","Thu Dec 04 19:46:16 +0000 2014","","",0,"RT @D_O_S_I_A: !!!! #MikeBrown #EricGarner RT @QUE_REALigion: Spike lee tried to tell us http://t.co/J39JjUoFvX",1,2014-12-04 19:46:16,2014-12-04
"32063",32063,2,548938115961069568,"Absolutely_Orig","Sat Dec 27 20:27:00 +0000 2014","","",0,"RT @Renegade_Blog: ""When you try and turn #BlackLivesMatter into All Lives Matter, what you’re saying is “I don’t feel..."" http://t.co/JOHt…",2,2014-12-27 20:27:00,2014-12-27
"32261",32261,2,550294637353902080,"KatMurti","Wed Dec 31 14:17:20 +0000 2014","","",0,"RT @cueballl: Ex NYPD Cop ""We fabricated drug charges against innocent people to meet arrest quotas"" http://t.co/avwqNGLN0O http://t.co/Xox…",2,2014-12-31 14:17:20,2014-12-31
"20968",20968,1,713009456800522240,"Mtneer1869","Thu Mar 24 14:27:56 +0000 2016","","",0,"RT @RealBPhil: Cruz: When the heroes of NYPD turned their backs on de Blasio they spoke for NY and ppl all across this nation https://t.co/…",1,2016-03-24 14:27:56,2016-03-24
"60450",60450,5,735454952030535680,"thedavidseth","Wed May 25 12:58:19 +0000 2016","","",0,"RT @BmoreBloc: Waiting for the media to pick up on @MarilynMosbyEsq's incompetence BEYOND #FreddieGray... start with #KeithDavisJr &amp; the #M…",5,2016-05-25 12:58:19,2016-05-25
"65496",65496,5,746902095068954624,"AndreaRMoncada_","Sun Jun 26 03:05:10 +0000 2016","","",0,"Que se sepa Melody Maker suma muchos puntos. #Whereareyou",5,2016-06-26 03:05:10,2016-06-26
"79102",79102,6,754393750177185792,"Idil_kamal","Sat Jul 16 19:14:20 +0000 2016","","",0,"RT @hansonIine: Don't ignore #mzeemohammed because it's not a death that happened in america. His life matters. #blacklivesmatter",6,2016-07-16 19:14:20,2016-07-16
"64459",64459,5,718858090297339904,"Smileyeli0121","Sat Apr 09 17:48:19 +0000 2016","","",0,"#blacklivesmatter #blacklivesmatter #blacklivesmatter . Stfu  https://t.co/i7voIJuldf",5,2016-04-09 17:48:19,2016-04-09
"13631",13631,1,692089634080342016,"BLUpfront","Tue Jan 26 21:00:01 +0000 2016","","",0,"RT @uniqueloves: #BLACKLIVESMATTER song by: adrienne maree brown: https://t.co/Bxejf2AI7m",1,2016-01-26 21:00:01,2016-01-26
"2322",2322,1,710208558298746880,"gdiciples21519","Wed Mar 16 20:58:09 +0000 2016","","",0,"Teens was killed but why didn't you tell about the #drug trafficking  #BlackLivesMatter https://t.co/wHl6AjbfUK",1,2016-03-16 20:58:09,2016-03-16
"42549",42549,3,646412546786770944,"frodofied","Tue Sep 22 19:55:35 +0000 2015","","",0,"RT @crazypastor: #BlackLivesMatter takes nothing away from white people. At all.",3,2015-09-22 19:55:35,2015-09-22
"93597",93597,7,756221032751652864,"zinapufewox","Thu Jul 21 20:15:18 +0000 2016","","",0,"Clich� Racism :| https://t.co/q34oDzOGoj  @Jay4Dub #Blacklivesmatter #MoreEqualRaces",7,2016-07-21 20:15:18,2016-07-21
"93918",93918,7,756583380930600960,"asmaaasalam","Fri Jul 22 20:15:09 +0000 2016","","",0,"RT @TerahJay: Jane Elliot snatching privileged white edges since the 1970's. #WhitePrivilegeMeans #BlackLivesMatter #YasQueen https://t.co/…",7,2016-07-22 20:15:09,2016-07-22
"55988",55988,3,625173582788726784,"rennnneaaaa","Sun Jul 26 05:19:31 +0000 2015","","",0,"RT @KayDeNiro: Never Forget👼  #BlackLivesMatter ‼️ http://t.co/o7m1oEAA4R",3,2015-07-26 05:19:31,2015-07-26
"47823",47823,3,645346911784800256,"TylerGrant94","Sat Sep 19 21:21:08 +0000 2015","","",0,"#BlackLivesMatter #BLM #blmatx #blmaustin http://t.co/viSVUyJKma",3,2015-09-19 21:21:08,2015-09-19
"63680",63680,5,720308685071785984,"JarrodCarroll7","Wed Apr 13 17:52:27 +0000 2016","","",0,"RT @steve0423: It's a shame black lives don't matter when they're wearing blue! #BlackLivesMatter #AllLivesMatter #tcot #PJNET https://t.co…",5,2016-04-13 17:52:27,2016-04-13
"98068",98068,8,778856122069295104,"CannotStump","Thu Sep 22 07:19:04 +0000 2016","","",0,"@jessmram This man is very well spoken, eloquent and polite. He is also dead wrong. In every #BlackLivesMatter ""protest,"" the man had a gun.",8,2016-09-22 07:19:04,2016-09-22
"70381",70381,5,734824207788441600,"_RomanElite","Mon May 23 19:11:58 +0000 2016","","",0,"@imbriemarie @DineshDSouza The main activist for BlackLivesMatter, you know the dude who scams black people and makes money off the movement",5,2016-05-23 19:11:58,2016-05-23
"46930",46930,3,628310343551422464,"KAdams1980","Mon Aug 03 21:03:54 +0000 2015","","",0,"White Supremacy will not until African-American stop looking up to Caucasian people and stop being scared of Caucasian #BlackLivesMatter",3,2015-08-03 21:03:54,2015-08-03
"78030",78030,6,754184017713385472,"TonyHui99","Sat Jul 16 05:20:56 +0000 2016","","",0,"RT @Godwetrust777: 😡#BlackLivesMatter #slavery #ResignObama #Millennials https://t.co/tRxuLVLbi9",6,2016-07-16 05:20:56,2016-07-16
"2544",2544,1,541058110140743680,"frickfrackcalxm","Sat Dec 06 02:34:40 +0000 2014","","",0,"“@Michael5SOS: Props to everyone out protesting right now. you are the people we need #ICantBreathe” I FUCKING LOVS U",1,2014-12-06 02:34:40,2014-12-06
"55267",55267,3,633381087373189120,"LanaCarson","Mon Aug 17 20:53:13 +0000 2015","","",0,"""God bless America. God bless all who have lost lives to police brutality."" https://t.co/MIBv0dnhi5",3,2015-08-17 20:53:13,2015-08-17
